Date,State,S,E,A,I1,R,D,I2,I3,I1_increase
2020-03-24,Alabama,4900395.5732890405,1029.0774297252165,0,950.6350936475152,800.310595571487,0.9641980504722749,5.761764181247883,2.6776297826629856,36.46945390762479
2020-03-25,Alabama,4899646.930980885,1304.2752407854468,0,1204.9550859912692,1016.9079516023426,1.2302572689840203,7.305254085116466,3.3952293803424696,46.205460563237
2020-03-26,Alabama,4898709.255034588,1642.9038192233993,0,1526.2751344521473,1291.4327682989488,1.5676330253115467,9.261089607343559,4.304520803850858,58.46357852082192
2020-03-27,Alabama,4897581.520674459,2024.4512216215528,0,1921.5883975217944,1638.2654413655953,1.9951912592776726,11.72756417540299,5.451509597257487,72.82355642499081
2020-03-28,Alabama,4896243.883747635,2451.287394970004,0,2392.9752950633288,2072.638169940864,2.535853494357703,14.7986208116569,6.880918083965097,88.88891634373226
2020-03-29,Alabama,4894681.921294378,2919.599738611228,0,2942.980903615328,2610.089141825855,3.216327981802412,18.55877803187664,8.633815556198492,106.73396210111292
2020-03-30,Alabama,4892887.776616597,3421.9445407859507,0,3570.7893178859404,3266.588304897978,4.066828965266528,23.085778165708014,10.748612703662094,126.07223988082677
2020-03-31,Alabama,4890863.301614865,3945.0212011034187,0,4272.339546926283,4057.5199186499894,5.120666391457765,28.44051157067971,13.256540495113224,146.52784493149807
2020-04-01,Alabama,4888621.3398284,4471.104891329154,0,5038.266803287083,4997.0332370101405,6.413532337715971,34.66233876543296,16.1793688718297,167.45983572225407
2020-04-02,Alabama,4886188.041199607,4977.409919114527,0,5853.338442436384,6096.944629852314,7.98307930906703,41.758235787751424,19.524493894716564,188.06349505247866
2020-04-03,Alabama,4883602.653447668,5438.243189495355,0,6696.227701240439,7365.0353200557975,9.865931711461037,49.69389487415292,23.28051495674295,207.3443009993715
2020-04-04,Alabama,4880913.929997727,5827.98917087987,0,7541.737812587029,8803.444731194977,12.09348330692517,58.38984106044499,27.414963245656743,224.36698158076632
2020-04-05,Alabama,4878188.102782648,6115.631924794482,0,8356.177514567853,10410.798750908813,14.700869825890592,67.7155403248463,31.872616932181693,237.95278360519032
2020-04-06,Alabama,4875498.982431899,6274.73764002064,0,9103.448278978765,12176.082240731354,17.711764793586024,77.47194293803251,36.56570064120537,246.91488058992377
2020-04-07,Alabama,4872922.171549128,6283.934798235689,0,9746.093418940167,14082.845375307093,21.142873362062183,87.42320887469096,41.388776154609296,250.58433548095698
2020-04-08,Alabama,4870535.386888512,6131.360167455393,0,10243.48513315662,16106.282312509275,25.00048262018346,97.27618892212676,46.20882682599284,247.8268652703468
2020-04-09,Alabama,4868329.980567531,5887.717287811518,0,10564.524718199063,18215.90247379506,29.27902329108088,106.71535445701186,50.8805749179971,239.01311970329007
2020-04-10,Alabama,4866095.522188919,5751.917283292506,0,10755.882249400389,20377.02800513552,33.95709371080043,115.43381104526709,55.25936849935519,231.32358897086814
2020-04-11,Alabama,4863829.101938388,5687.824273859299,0,10876.141415460646,22570.316316805696,39.006280410329474,123.3231196637554,59.286655414203246,227.4446934881223
2020-04-12,Alabama,4861542.086033692,5661.947973062504,0,10958.44808931723,24784.79475418422,44.39532750539535,130.3781786191101,62.9496436216908,225.7249798946468
2020-04-13,Alabama,4859240.360701539,5657.048031906043,0,11019.816786121402,27014.770611357715,50.093600936506974,136.6490461399729,66.26122200178519,225.1133633490468
2020-04-14,Alabama,4856927.460839994,5662.8906472492845,0,11070.311342424537,29256.818165599332,56.07205925054985,142.20334492713013,69.2436005565796,225.1555214193216
2020-04-15,Alabama,4854605.263627775,5674.19032911418,0,11115.087447115466,31509.112453359092,62.303502432338064,147.1180070067571,71.92463319826572,225.53031107063973
2020-04-16,Alabama,4852274.714660824,5688.448187247287,0,11156.540920342442,33770.729964457336,68.76313953286282,151.46959213898978,74.33353545871256,226.0566933151736
2020-04-17,Alabama,4849936.392108834,5704.27296240131,0,11195.975809600559,36041.1043334763,75.42869010288162,155.32808991282698,76.49800567338957,226.66242842468978
2020-04-18,Alabama,4847590.689998756,5720.835325137913,0,11234.145705493791,38319.84926229968,82.28019889571708,158.75594279804125,78.4435666210161,227.31064655414642
2020-04-19,Alabama,4845237.885341301,5737.667079146296,0,11271.45236615746,40606.693502422226,89.29983137008988,161.80838529278643,80.19349431237039,227.97752329860458
2020-04-20,Alabama,4842878.189014873,5754.512012571974,0,11308.092837774213,42901.431488031514,96.4715918451538,164.53411629966004,81.7689386071868,228.64882432727822
2020-04-21,Alabama,4840511.833732693,5771.252756645096,0,11344.112329826838,45203.83946751964,103.77610698740307,166.98979131327772,83.19581501730555,229.30886840066154
2020-04-22,Alabama,4838138.909303807,5787.865161317542,0,11379.50650429422,47513.83153869512,111.20575471754688,169.1973844762177,84.48435269566247,229.96250453354503
2020-04-23,Alabama,4835759.485804989,5804.323631226729,0,11414.282647425074,49831.34101241101,118.75577385072023,171.1702406794923,85.64088942061768,230.61179953622246
2020-04-24,Alabama,4833373.85742313,5820.520715366659,0,11448.471347368017,52156.087923267085,126.4061766214867,172.96438264830306,86.6920316002063,231.2428701903897
2020-04-25,Alabama,4830982.057047289,5836.4443987044115,0,11482.076039872378,54488.040973990894,134.15473261593877,174.58605948475582,87.64074804535268,231.87190365984247
2020-04-26,Alabama,4828584.306916072,5852.0109385591295,0,11515.137155962584,56826.99068345965,141.99080485436207,176.06248642523818,88.50101467029563,232.4874207231408
2020-04-27,Alabama,4826180.803574308,5867.1462740328525,0,11547.69045229155,59172.75178939253,149.90498613530156,177.41773225790405,89.2851915851691,233.09098405906317
2020-04-28,Alabama,4823771.59339653,5881.845329563208,0,11579.733636488407,61525.28097196456,157.89559690787456,178.65561231099414,89.99545623754268,233.6905168528947
2020-04-29,Alabama,4821356.992756137,5896.073478970798,0,11611.251069686134,63884.28269741586,165.9511790466767,179.80215527461232,90.64666347198825,234.26255273836352
2020-04-30,Alabama,4818937.061291765,5909.824194974211,0,11642.23980384692,66249.70125552804,174.06957261346923,180.86226774220887,91.24161353249775,234.82940526078303
2020-05-01,Alabama,4816511.8738214,5923.097799860625,0,11672.689601496459,68621.46680105085,182.2486843754927,181.84034338852132,91.78294843049345,235.38892452479988
2020-05-02,Alabama,4814081.76156853,5935.895720413779,0,11702.555140751248,70999.2701250721,190.47924747176245,182.75583326256597,92.2823645014455,235.9159790350261
2020-05-03,Alabama,4811646.763887868,5948.218126158684,0,11731.831036637634,73383.074488566,198.7601608491356,183.61104846393593,92.74125145940596,236.43917620680062
2020-05-04,Alabama,4809206.985976385,5960.078691391627,0,11760.49216526011,75772.78165650272,207.08924567045412,184.4100238381933,93.16224095527679,236.95077222652878
2020-05-05,Alabama,4806762.742615644,5971.518333796787,0,11788.463348225572,78168.09767957461,215.45998218736452,185.1648328795025,93.55320769487216,237.4276540448532
2020-05-06,Alabama,4804314.054911446,5982.53979686519,0,11815.739544895705,80569.0028487658,223.87193325706502,185.87628510393367,93.91467966957691,237.90220830964964
2020-05-07,Alabama,4801860.952467297,5993.390231882751,0,11842.063554827306,82975.47249553604,232.32315864617945,186.5487883157421,94.249303496842,238.34975289781414
2020-05-08,Alabama,4799403.52948893,6004.529028235365,0,11866.954077420003,85387.4239778875,240.8095143193913,187.19132649201114,94.56258671845805,238.74326978601516
2020-05-09,Alabama,4796942.116439754,6015.505604431452,0,11890.848298319506,87804.54129478005,249.3292621736214,187.80362518295667,94.85547536065162,239.14850950802932
2020-05-10,Alabama,4794476.979362011,6025.990615321659,0,11914.064294870419,90226.56984074415,257.88083373051944,188.38609675564774,95.12895656911209,239.5599272300074
2020-05-11,Alabama,4792008.349087162,6035.757505225178,0,11936.81772054157,92653.28906771219,266.462635351515,188.93977139219064,95.38421261779528,239.9709276603218
2020-05-12,Alabama,4789536.374761615,6044.894558145723,0,11959.008844250311,95084.55866204572,275.0728937325811,189.46721325633817,95.62306695587282,240.35875624765353
2020-05-13,Alabama,4787059.705508152,6054.791742017669,0,11980.690636200174,97520.28362682193,283.71001162398755,189.9711642267661,95.84731095938689,240.74276980604643
2020-05-14,Alabama,4784563.966512524,6076.924186589084,0,12004.758689314596,99960.46423952884,292.3726098558285,190.45485892595775,96.05890326308126,241.40977589804348
2020-05-15,Alabama,4782023.670671105,6128.5139053697685,0,12038.115098397317,102406.43919063464,301.05971757103725,190.9355049207897,96.26591200159686,242.88340726030097
2020-05-16,Alabama,4779434.461871844,6204.070565535171,0,12087.495516405681,104861.27064373175,309.77139405138104,191.4464144681652,96.48359396468942,245.3179950246327
2020-05-17,Alabama,4776792.550158172,6297.7754961458395,0,12159.135095363483,107328.28479853344,318.50915083596175,192.01875071038594,96.7265502405309,248.69032958304282
2020-05-18,Alabama,4774092.507460681,6407.799749870727,0,12255.54407960606,109812.16463204131,327.27598858303804,192.69397122889285,97.0141179903879,252.77090724649736
2020-05-19,Alabama,4771328.116974746,6533.932093981117,0,12377.88429450019,112318.11003484702,336.07647149217235,193.51405379100132,97.36607664396641,257.47882439394505
2020-05-20,Alabama,4768492.7456561485,6676.305157578554,0,12527.237204960611,114851.47751092758,344.9168518449928,194.51693602468677,97.80068251637827,262.82114467872384
2020-05-21,Alabama,4765579.240938348,6835.3450186072305,0,12704.67964586735,117417.85661533635,353.80502044158925,195.73765009321735,98.335111308407,268.8199315726396
2020-05-22,Alabama,4762578.400762472,7011.89357360043,0,12911.598192893807,120024.15353154796,362.7526361959777,197.21335382042,98.98794947066611,275.63462223882215
2020-05-23,Alabama,4759476.388882927,7207.2937062246765,0,13150.341165362688,122680.42356830134,371.7790462294542,198.99065271032524,99.78297824632676,283.6685931913149
2020-05-24,Alabama,4756271.560529432,7421.705290798818,0,13421.191661093939,125387.85800069495,380.8865731512774,201.07497198798498,100.72297284226248,291.84748145115714
2020-05-25,Alabama,4752961.345915645,7655.186072965127,0,13724.25666847261,128148.8420551124,390.0802673881596,203.476094369412,101.81292604791868,300.2715304389143
2020-05-26,Alabama,4749528.534878046,7908.122782129635,0,14060.252701385716,130979.34987516546,399.3939522459963,206.25953586246783,103.08627516558747,310.3374498598536
2020-05-27,Alabama,4745969.938209495,8180.58708293291,0,14429.312536677671,133882.34162173778,408.83389550536475,209.43743720711552,104.54921644570362,320.7076235025178
2020-05-28,Alabama,4742287.386569897,8469.749423434214,0,14831.600885790922,136858.64583005864,418.4022350846986,213.01211068376378,106.20294505139086,331.17528326393966
2020-05-29,Alabama,4738498.029806116,8749.434597564987,0,15266.86489582801,139917.48141464224,428.123572662246,217.0060356384981,108.05967754874766,342.5237661872646
2020-05-30,Alabama,4734600.286145151,9023.511046617434,0,15725.397863341506,143066.2353144766,438.0210963659726,221.42399389231915,110.12454015521323,353.6490834337637
2020-05-31,Alabama,4730588.547866016,9299.580064222067,0,16200.428955769048,146309.67618143983,448.11356642243766,226.2578201220204,112.39554600897986,364.5798394535795
2020-06-01,Alabama,4726459.27396347,9579.879219668363,0,16690.162386801,149650.91594816447,458.41834033633586,231.48581089161516,114.86433066860708,375.6378033272384
2020-06-02,Alabama,4722209.21379558,9865.62062244603,0,17193.751957311517,153092.85352187633,468.9523961229812,237.08575909254296,117.52194757025678,386.89471624555966
2020-06-03,Alabama,4717835.271083818,10157.508944484027,0,17710.811159387045,156638.27960040962,479.731955645286,243.03734381071223,120.35991244567643,398.3850362161855
2020-06-04,Alabama,4713334.43630222,10455.957309968415,0,18241.210045794152,160289.93085072577,490.77250694992097,249.3225317613205,123.37045258038678,410.12875007052065
2020-06-05,Alabama,4708703.701979769,10761.213358756542,0,18784.959855847326,164050.5637880859,502.08907995256084,255.92543625950756,126.54650132905283,422.14180757686756
2020-06-06,Alabama,4703940.117496703,11073.428788843175,0,19342.1410532275,167922.90225352187,513.695931784715,262.83259659331975,129.8818793259189,434.42802375355495
2020-06-07,Alabama,4699040.729992328,11392.709579914961,0,19912.858499237827,171909.69140497164,525.6068533064777,270.03252405942317,133.37114618127626,446.9920791467934
2020-06-08,Alabama,4694002.1265132865,11719.135653805733,0,20497.241855140226,176014.13500786232,537.8370940776331,277.514765555853,137.00911027107375,459.8814192513877
2020-06-09,Alabama,4688818.9852470765,12052.80138877633,0,21095.466604329744,180241.28021641434,550.4092541524028,285.26773976902734,140.7895494816139,473.28092687977403
2020-06-10,Alabama,4683490.471622109,12393.721236289663,0,21707.559853347426,184591.9192194879,563.3268618713112,293.2896936962314,144.71151319799924,486.76047351650436
2020-06-11,Alabama,4678016.560698687,12741.895487617017,0,22333.521984175506,189066.0762447146,576.5900208950753,301.5805855218011,148.77497838915713,500.2424256980616
2020-06-12,Alabama,4672391.520850502,13097.391082544968,0,22973.440783737373,193669.31927148608,590.2225544659727,310.1308051955716,152.97465206813376,514.2772187114713
2020-06-13,Alabama,4666610.968034982,13460.25922240076,0,23627.383399050097,198405.90717108795,604.2426846562006,318.9330021216047,157.3064857015984,528.7348721161842
2020-06-14,Alabama,4660674.9022521265,13830.499907184392,0,24295.34983011368,203275.83994352023,618.6504114657589,327.9871762999004,161.77047928955102,543.1925255208971
2020-06-15,Alabama,4654581.283498357,14208.129346984571,0,24977.305110485344,208281.17106048428,633.4539524736552,337.2915550644406,166.36547615122538,557.8476895333007
2020-06-16,Alabama,4648322.870606194,14593.205080899907,0,25673.125123780785,213429.18949571037,648.6824766805989,346.83984618532435,171.08737054914545,573.2039343689404
2020-06-17,Alabama,4641899.025620934,14985.732178187376,0,26382.798935211977,218720.53741568702,664.3385539071784,356.6314953102754,175.9358007633881,588.6219451852407
2020-06-18,Alabama,4635309.657236349,15385.581819419258,0,27106.44185045204,224155.3200128803,680.4227829381967,366.66583491053444,180.9104630516949,604.0614389995146
2020-06-19,Alabama,4628551.894306533,15789.155471051388,0,27847.258642503715,229736.811514121,696.953174487253,376.92412521557725,186.00276608983495,620.1323363270495
2020-06-20,Alabama,4621621.160508933,16198.508169010369,0,28603.09903569953,235469.65715251074,713.9443674304227,387.41522557195793,191.21554084631993,636.4492967315576
2020-06-21,Alabama,4614513.998451084,16615.82537773367,0,29371.682241671017,241357.38671398422,731.4066222769122,398.148449594002,196.55214365797877,652.890389997746
2020-06-22,Alabama,4607228.035963569,17040.479985708032,0,30153.328989662496,247402.673447117,749.3510070499397,409.1200133926171,202.010593502458,669.624195836702
2020-06-23,Alabama,4599760.999785986,17471.717496082598,0,30948.431879409178,253608.14802080946,767.788609039769,420.3255328239336,207.58867585018362,686.6534933735845
2020-06-24,Alabama,4592110.503194569,17909.24528792086,0,31756.893614184733,259976.57993441384,786.7304315380758,431.76255604687503,213.28498132840065,703.9442795470572
2020-06-25,Alabama,4584274.290573221,18352.852113071487,0,32578.501183803226,266510.6419606267,806.1870350573965,443.4289019104258,219.09823231123266,721.475817486235
2020-06-26,Alabama,4576250.185364413,18802.29113495409,0,33413.017752712825,273212.9876603689,826.1690110919922,455.3220613559915,225.02701510407587,739.2438647558182
2020-06-27,Alabama,4568035.506410156,19257.23422649054,0,34260.01558759584,280087.0461546574,846.6902544542581,467.43814718526875,231.0692194615866,757.3056009443446
2020-06-28,Alabama,4559628.295119243,19717.44043058124,0,35119.12049117563,287135.3855489081,867.7612509227121,479.7740032186732,237.22315595236302,775.5820003999881
2020-06-29,Alabama,4551028.259882165,20182.857425928854,0,35990.258220306445,294358.42326642165,889.3837553528161,492.32896972302774,243.48848010249932,793.8919655243911
2020-06-30,Alabama,4542232.310920376,20652.924063258277,0,36872.63454322811,301760.59654980554,911.5764409858514,505.09597850280664,249.86150384369247,812.5582402112987
2020-07-01,Alabama,4533239.5957924565,21127.48552665752,0,37766.030338719676,309343.1295933899,934.3444595969459,518.0730795080235,256.34120967189654,831.3228174218121
2020-07-02,Alabama,4524049.081098523,21606.217570232733,0,38670.02620836484,317107.7978631293,957.6957596776123,531.2560375488771,262.9254625245341,850.2198930535897
2020-07-03,Alabama,4514658.7029875275,22088.47262740464,0,39583.78455204913,325058.1472247896,981.6462155305228,544.6363943305228,269.6099983686724,869.3815874547772
2020-07-04,Alabama,4505068.351218776,22574.187592692277,0,40507.25450064804,333194.40190400346,1006.1968930542749,558.2134291113999,276.39446171545325,888.560199446023
2020-07-05,Alabama,4495276.895885188,23062.399579981393,0,41439.84673847174,341519.24609633617,1031.3611332948492,571.9767735344792,283.27379319375905,907.943056019153
2020-07-06,Alabama,4485283.771805439,23552.652807779337,0,42381.13032061203,350034.1329435958,1057.1461995165055,585.9207269567464,290.2451961006136,927.4255526926988
2020-07-07,Alabama,4475088.338054641,24044.552315035802,0,43329.974551452855,358741.23132411396,1083.563110316632,600.0363996180795,297.30424482189886,947.0091458774173
2020-07-08,Alabama,4464690.427442512,24537.902977480793,0,44285.68332511947,367641.6016696983,1110.6175429846387,614.3186722596772,304.4483699466923,966.6280988791239
2020-07-09,Alabama,4454089.890203317,25032.3937675546,0,45247.03977217384,376736.9255337585,1138.3187289823418,628.7588172220244,311.673176992823,986.292022656497
2020-07-10,Alabama,4443286.963840005,25527.636232482506,0,46213.25793268512,386028.144987814,1166.6727496729734,643.3493162573193,318.9749410835866,1005.9706782690416
2020-07-11,Alabama,4432282.106835115,26023.04255068845,0,47183.433775849546,395516.3011360172,1195.6869367138427,658.0800669126099,326.3486987039409,1025.6619566279758
2020-07-12,Alabama,4421076.165406546,26517.775262152998,0,48156.81772240291,405202.14573933865,1225.3681956316325,672.9390421298406,333.7886317984701,1045.352380268145
2020-07-13,Alabama,4409670.26462483,27011.086528671996,0,49132.504407835404,415086.2189016415,1255.7227747805239,687.9139938696354,341.28876837130554,1065.0059882022476
2020-07-14,Alabama,4398065.833598425,27502.320067516728,0,50109.41776848195,425168.8371138201,1286.7562846105789,702.992271343754,348.8428958027913,1084.5841727890609
2020-07-15,Alabama,4386264.310956043,27990.914412656144,0,51086.49958517123,435450.19411830767,1318.473588340624,718.1621173400314,356.4452221412523,1104.0767513417807
2020-07-16,Alabama,4374267.459340518,28476.313586681772,0,52062.71124490896,445930.13593574165,1350.8783391282961,733.4116637591428,364.0898892626091,1123.4515662876968
2020-07-17,Alabama,4362077.387623331,28957.853235002607,0,53036.81174911129,456608.4758759334,1383.9748931835338,748.7267272822438,371.76989615624404,1142.685404691085
2020-07-18,Alabama,4349696.166262119,29434.9774183902,0,54007.82582299372,467484.69021794805,1417.7655995316318,764.0953388975825,379.4793401198014,1161.7714348064408
2020-07-19,Alabama,4337127.508276604,29906.689885285923,0,54974.00587910936,478557.8376115536,1452.2546584814506,779.4960470288006,387.20764193630487,1180.5923239707681
2020-07-20,Alabama,4324373.239997199,30372.982653039064,0,55935.12290022264,489826.33838421956,1487.4376375818215,794.9254099273124,394.9530178105001,1199.235752849275
2020-07-21,Alabama,4311438.866272429,30832.94187398092,0,56889.32264697986,501287.4923258859,1523.3131719551884,810.3599301721572,402.7037785968455,1217.4311264427897
2020-07-22,Alabama,4298327.960366783,31285.803752377928,0,57835.17833726612,512939.9419025723,1559.882675585977,825.7818390349378,410.45112638019293,1235.3523120405962
2020-07-23,Alabama,4285044.095544747,31730.80449249654,0,58771.26318896652,524782.3295802984,1597.1475624586135,841.1733677872573,418.18626324539434,1252.9993096426945
2020-07-24,Alabama,4271590.845070811,32167.180298603198,0,59696.15041996616,536813.2978250836,1635.1092465575232,856.5167477007187,425.90039127730154,1270.3721192490962
2020-07-25,Alabama,4257971.7822094625,32594.167374964352,0,60608.41324815012,549031.4891029476,1673.7691418671318,871.794210046925,433.5847125607666,1287.4707408597897
2020-07-26,Alabama,4244190.48022519,33011.00192584645,0,61506.62489140352,561435.54587991,1713.1286623718654,886.9879860974792,441.2304291806413,1304.295174474775
2020-07-27,Alabama,4230250.51238248,33416.92015551593,0,62389.35856761144,574024.1106219904,1753.1892220561497,902.0803071239843,448.82874322177764,1320.845420094041
2020-07-28,Alabama,4216143.392851782,33807.951918427716,0,63255.590917037836,586810.6608734408,1794.0134498296115,917.0295935328469,456.3603959490678,1338.6112972596852
2020-07-29,Alabama,4201887.554969278,34183.21075123576,0,64105.812693168526,599777.2512609957,1835.5448829549146,931.8117043526757,463.81373801472614,1354.6647005327795
2020-07-30,Alabama,4187492.9040435767,34546.518176577854,0,64934.75965911336,612901.3466000026,1885.4531917097568,946.4229974640208,477.5953315560237,1369.3784440067982
2020-07-31,Alabama,4172916.1736414847,34892.14078946145,0,65732.86808736158,626247.297527354,1941.3129181551656,960.7566724151657,494.4503637681682,1388.874289933831
2020-08-01,Alabama,4158203.2460824302,35221.84918823889,0,66504.0486393547,639771.556448859,1998.6350483966323,974.8298587055046,510.8347340150132,1403.719485094535
2020-08-02,Alabama,4143452.404846085,35546.260464362385,0,67267.31233996504,653346.7407492384,2056.378485154314,988.8217642931614,527.0813509017777,1407.9366107027513
2020-08-03,Alabama,4128588.3556683296,35854.685571936185,0,68006.53410647655,667074.5586695203,2115.3863928109286,1002.566048696374,542.913542229252,1420.5452129556813
2020-08-04,Alabama,4113618.3149250527,36146.625060533064,0,68720.16976811536,680949.8875663951,2175.6300810208,1016.0397281983591,558.3328706841818,1432.4982819067739
2020-08-05,Alabama,4098549.5134894215,36421.77490696703,0,69406.62653899014,694967.4417662672,2237.0805810158367,1029.2225587426428,573.3401585954254,1443.7753301296686
2020-08-06,Alabama,4083388.670719807,36679.810127258825,0,70064.55924630116,709122.21699538955,2299.7111352962743,1042.096302010169,587.9354739364637,1454.4283241801743
2020-08-07,Alabama,4068143.9181094393,36920.17244452188,0,70692.6402758102,723408.022856213,2363.4897617567167,1054.6387864284438,602.117765830012,1464.3422158624162
2020-08-08,Alabama,4052823.2806213195,37142.21878410991,0,71289.78946986335,737818.6127311633,2428.3850964535422,1066.828259640571,615.8850374494561,1473.5356776877481
2020-08-09,Alabama,4037434.977679148,37345.40810733715,0,71854.90806827681,752347.463200396,2494.364714127715,1078.6434190246905,629.2348116895954,1481.9797732871552
2020-08-10,Alabama,4021995.1445137286,37528.79826776836,0,72386.24435193629,766981.2425752393,2561.363747733603,1090.046159940101,642.1603836535628,1488.9411112139076
2020-08-11,Alabama,4006513.177742326,37691.848606518055,0,72882.81820622225,781712.1388277595,2629.3443109927334,1101.0146270665493,654.6576791144279,1495.038158525528
2020-08-12,Alabama,3990989.077364941,37834.55912358624,0,73344.62963113468,796540.1519579567,2698.306403905107,1111.548820404036,666.7266980721907,1501.1352058371256
2020-08-13,Alabama,3975422.8433815725,37956.92981897291,0,73771.67862667362,811465.2819658308,2768.250026470723,1121.6487399525606,678.3674405268514,1507.2322531487346
2020-08-14,Alabama,3959821.371753395,38059.810539677295,0,74162.13548923051,826481.6571551504,2839.1443455826065,1131.3016825864163,689.5790343774695,1512.573354121765
2020-08-15,Alabama,3944201.444336376,38144.11835017261,0,74512.81980459494,841574.8700054627,2910.9162839209575,1140.4743636577414,700.3568558144618,1516.1871422303755
2020-08-16,Alabama,3928572.816953212,38207.535788479516,0,74825.09788802432,856736.187854661,2983.5278847606373,1149.141643021272,710.6919878408737,1519.074989104367
2020-08-17,Alabama,3912950.146043991,38249.36355185626,0,75098.56399969161,871952.1598977624,3056.9144185560353,1157.2756113384776,720.5764768037498,1520.6006996282188
2020-08-18,Alabama,3897339.232287489,38269.722468531596,0,75332.70997313458,887217.4109603085,3131.0491661807773,1164.8672432656624,730.0079010901799,1521.5485051177652
2020-08-19,Alabama,3881745.2295452924,38268.69688591892,0,75527.29212824356,902526.9807917163,3205.907344264994,1171.9091959243947,738.9841086398242,1521.9850915289692
2020-08-20,Alabama,3866181.7327732965,38246.6165494794,0,75681.3799733036,917867.9648624096,3281.4244266863698,1178.3818406155533,747.4995742099671,1521.062707156414
2020-08-21,Alabama,3850639.144166719,38203.25889759027,0,75795.54508950948,933249.5485472922,3357.6464368147626,1184.2987056072318,755.5581564682328,1521.0987340767456
2020-08-22,Alabama,3835162.357771837,38139.5460131141,0,75868.10582965461,948627.8951042389,3434.352646355723,1189.60033950842,763.1422952927759,1516.6633702404533
2020-08-23,Alabama,3819721.7155255694,38054.932608995085,0,75900.37450235314,964031.6986316015,3511.6867580849384,1194.3278058949245,770.2641675031056,1515.1756797052474
2020-08-24,Alabama,3804343.533262171,37950.466513820684,0,75892.96507510918,979433.1540470601,3589.502580477715,1198.4604643331563,776.9180570305209,1511.0174530203615
2020-08-25,Alabama,3789026.132544916,37825.84813594155,0,75845.1044427085,994835.0023874519,3667.817148189537,1201.993112392343,783.1022284028844,1507.0522705311012
2020-08-26,Alabama,3773779.120474394,37681.321079184796,0,75756.5786808111,1010227.6704068868,3746.58169329976,1204.9143240055614,788.8133414207523,1502.1257159332563
2020-08-27,Alabama,3758612.104151196,37517.128947377496,0,75627.1738650771,1025601.5848594743,3825.7474478877393,1207.2126731058893,794.048055884681,1496.2377892267925
2020-08-28,Alabama,3743534.6906759115,37333.515344346764,0,75456.67607116654,1040947.1724993241,3905.2656440328315,1208.8767336264038,798.803031595227,1489.3884904117783
2020-08-29,Alabama,3728548.2325232653,37131.62507509701,0,75247.94104687382,1056259.0824402915,3985.0948674248275,1209.935053907136,803.0889931400708,1482.2954714547086
2020-08-30,Alabama,3713660.7021182324,36911.88020964071,0,75001.36275951515,1071528.5775965536,4065.187806389299,1210.3841240713568,806.9053855901053,1474.3831980562434
2020-08-31,Alabama,3698883.998359373,36674.2741440956,0,74715.875027061,1086744.9124346261,4145.4936513637695,1210.2014196369958,810.2449638262557,1465.3103050789844
2020-09-01,Alabama,3684226.663221175,36419.16676774042,0,74391.6600167651,1101899.0585359246,4225.964583292212,1209.3806725884995,813.1062024826182,1455.368641384644
2020-09-02,Alabama,3669697.238678128,36146.9179698539,0,74028.89989588119,1116981.9874818656,4306.552783118602,1207.9156149103146,815.4875761932893,1444.5582069732673
2020-09-03,Alabama,3655301.2225200254,35858.14704455105,0,73628.60817135133,1131986.600897137,4387.215049259647,1205.8133664021618,817.3929512024835,1433.1507803461038
2020-09-04,Alabama,3641029.788144922,35554.693913756244,0,73195.71021374075,1146914.8822127834,4467.92990762069,1203.144043143496,818.8515639415776,1422.4252135150446
2020-09-05,Alabama,3626900.715795376,35236.13124400804,0,72727.8653016905,1161751.945856688,4548.635526378663,1199.8607487604938,819.8455269823725,1410.0061025369914
2020-09-06,Alabama,3612920.867797592,34902.96205285496,0,72225.71429941966,1176489.8283239293,4629.286634197515,1195.964602049906,820.3762898141697,1396.868176360107
2020-09-07,Alabama,3599097.1064777747,34555.68935784552,0,71689.89807114734,1191120.5661095849,4709.8379597411995,1191.4567218084835,820.4453019262716,1383.011434984414
2020-09-08,Alabama,3585436.294162128,34194.81617652824,0,71121.05748109259,1205636.195708733,4790.244231673665,1186.338226832977,820.0540128079797,1368.435878409913
2020-09-09,Alabama,3571924.4915591297,33822.35919561115,0,70524.35104984874,1220043.359392797,4870.494863723432,1180.698419186578,819.2455194695087,1355.0238995091502
2020-09-10,Alabama,3558585.0127207492,33437.62429162039,0,69896.84668664892,1234322.5421405167,4950.517152593249,1174.4686746808675,817.9883329238422,1339.4043456539648
2020-09-11,Alabama,3545414.6983179618,33041.8437268511,0,69241.36174002335,1248472.8171138687,5030.282537270431,1167.6925964186203,816.3039673062743,1323.9728624308789
2020-09-12,Alabama,3532419.733903013,32635.56976559219,0,68558.6840546916,1262486.6960021777,5109.746874886375,1160.3741722108648,814.195227094836,1307.8838070570341
2020-09-13,Alabama,3519605.9963804935,32219.37713146464,0,67849.66850689339,1276356.9072105407,5188.866537218216,1152.5186983033357,811.665534719966,1291.1651098673983
2020-09-14,Alabama,3506975.7680938095,31793.95605199199,0,67115.665090438,1290079.1345955406,5267.60637228756,1144.1442883388422,808.7255071934038,1274.1563068474245
2020-09-15,Alabama,3494520.5193868126,31360.31662899807,0,66359.4591985042,1303658.0330393317,5345.957191840849,1135.3071525455496,805.4074015320913,1257.8813690915094
